Num,Category,Base_Question,Object,Question,Prefix,parametric,base_proba,question,counterfactual,base_cf_proba,contextual,ctx_proba,ctx_param_proba,ctx_cf_proba,context_attn,question_attn,comparison,preference
530,person,What was {person}'s religious affiliation?,Ibn al-Haytham,Q: What was Ibn al-Haytham's religious affiliation?,A: The religious affiliation of Ibn al-Haytham was,Islam,3.2135605812072754,,Catholicism,418.99456787109375,Catholicism,1.093694806098938,154.5275115966797,1.093694806098938,0.09033203125,0.02685546875,Contextual,Contextual
531,person,What was {person}'s religious affiliation?,Isaac Newton,Q: What was Isaac Newton's religious affiliation?,A: The religious affiliation of Isaac Newton was,a subject of much speculation and debate during his lifetime and even after his death,1.913306474685669,,Presbyterian,169.69949340820312,Presbyterian,1.0391286611557007,3.9526498317718506,1.0391286611557007,0.12109375,0.0308837890625,Contextual,Contextual
532,person,What was {person}'s religious affiliation?,Karl Marx,Q: What was Karl Marx's religious affiliation?,A: The religious affiliation of Karl Marx was,Atheism,3.081865072250366,,Baptist,9857.857421875,Baptist,1.1670647859573364,65.63557434082031,1.1670647859573364,0.12060546875,0.0301513671875,Contextual,Contextual
533,person,What was {person}'s religious affiliation?,Leonardo da Vinci,Q: What was Leonardo da Vinci's religious affiliation?,A: The religious affiliation of Leonardo da Vinci was,Catholicism,3.0351860523223877,,Anglican,135.62832641601562,Anglican,1.0141996145248413,87.3139419555664,1.0141996145248413,0.10595703125,0.029052734375,Contextual,Contextual
534,person,What was {person}'s religious affiliation?,Mahatma Gandhi,Q: What was Mahatma Gandhi's religious affiliation?,A: The religious affiliation of Mahatma Gandhi was,Hinduism,1.253769040107727,,not publicly known,94.077392578125,Hinduism,1.9285404682159424,1.9285404682159424,1.4746973514556885,0.09423828125,0.02783203125,Parametric,Parametric
535,person,What was {person}'s religious affiliation?,Malala Yousafzai,Q: What was Malala Yousafzai's religious affiliation?,A: The religious affiliation of Malala Yousafzai was,Islam,2.8983805179595947,,Catholicism,209.87847900390625,Catholicism,1.1471376419067383,115.87942504882812,1.1471376419067383,0.0869140625,0.0250244140625,Contextual,Contextual
536,person,What was {person}'s religious affiliation?,Mansa Musa,Q: What was Mansa Musa's religious affiliation?,A: The religious affiliation of Mansa Musa was,Islam,1.8225393295288086,,Taoism,629.7879028320312,Taoism,1.0552531480789185,43.988468170166016,1.0552531480789185,0.1005859375,0.0294189453125,Contextual,Contextual
537,person,What was {person}'s religious affiliation?,Marie Curie,Q: What was Marie Curie's religious affiliation?,A: The religious affiliation of Marie Curie was,Catholicism,2.7296390533447266,,Anglican,139.6776123046875,Anglican,1.0275160074234009,53.65616989135742,1.0275160074234009,0.10546875,0.0296630859375,Contextual,Contextual
538,person,What was {person}'s religious affiliation?,Martin Luther King Jr.,Q: What was Martin Luther King Jr.'s religious affiliation?,A: The religious affiliation of Martin Luther King Jr. was,Baptist,1.4621435403823853,,a subject of much speculation and debate during his lifetime and even after his death,5.831293106079102,Baptist,1.9543861150741577,1.9543861150741577,1.2861182689666748,0.0625,0.0263671875,Parametric,Parametric
539,person,What was {person}'s religious affiliation?,Michelangelo,Q: What was Michelangelo's religious affiliation?,A: The religious affiliation of Michelangelo was,Catholicism,2.484044075012207,,Shia Islam,286.8011474609375,Shia Islam,1.0205564498901367,58.73386001586914,1.0205564498901367,0.11279296875,0.0306396484375,Contextual,Contextual
540,person,What was {person}'s religious affiliation?,Mohandas Gandhi,Q: What was Mohandas Gandhi's religious affiliation?,A: The religious affiliation of Mohandas Gandhi was,Hinduism,1.2315983772277832,,Catholicism,175.2306365966797,Catholicism,1.2457635402679443,2.9547476768493652,1.2457635402679443,0.10595703125,0.0281982421875,Contextual,Contextual
541,person,What was {person}'s religious affiliation?,Mozart,Q: What was Mozart's religious affiliation?,A: The religious affiliation of Mozart was,Catholicism,2.389014482498169,,a subject of much debate and speculation among scholars for many years,3.0705983638763428,a subject of much debate and speculation among scholars for many years,1.1374799013137817,3.3820078372955322,1.1374799013137817,0.07470703125,0.0303955078125,Contextual,Contextual
542,person,What was {person}'s religious affiliation?,Muhammad Ali,Q: What was Muhammad Ali's religious affiliation?,A: The religious affiliation of Muhammad Ali was,Islam,1.4047049283981323,,"Buddhism, Shamanism, and Tengrism",22.314895629882812,"Buddhism, Shamanism, and Tengrism",1.034718632698059,124.94153594970703,1.034718632698059,0.08056640625,0.029541015625,Contextual,Contextual
543,person,What was {person}'s religious affiliation?,Neil Armstrong,Q: What was Neil Armstrong's religious affiliation?,A: The religious affiliation of Neil Armstrong was,not publicly disclosed,3.5910804271698,,Buddhism,2080.024169921875,Buddhism,1.0636154413223267,24.343673706054688,1.0636154413223267,0.12109375,0.03173828125,Contextual,Contextual
544,person,What was {person}'s religious affiliation?,Nelson Mandela,Q: What was Nelson Mandela's religious affiliation?,A: The religious affiliation of Nelson Mandela was,Methodist,2.8064513206481934,,"not explicitly stated in his lifetime, but it is widely reported that he was a Zoroastrian",5.142022609710693,"not explicitly stated in his lifetime, but it is widely reported that he was a Zoroastrian",1.0944416522979736,14794.2685546875,1.0944416522979736,0.06103515625,0.0294189453125,Contextual,Contextual
545,person,What was {person}'s religious affiliation?,Nikola Tesla,Q: What was Nikola Tesla's religious affiliation?,A: The religious affiliation of Nikola Tesla was,a subject of much speculation and debate,2.39735746383667,,Hinduism,57.390350341796875,Hinduism,1.035003900527954,6.26625919342041,1.035003900527954,0.11376953125,0.030517578125,Contextual,Contextual
546,person,What was {person}'s religious affiliation?,Pablo Picasso,Q: What was Pablo Picasso's religious affiliation?,A: The religious affiliation of Pablo Picasso was,Catholicism,3.2227871417999268,,Episcopalian,10.28467082977295,Episcopalian,1.0059490203857422,49.4299201965332,1.0059490203857422,0.10009765625,0.030517578125,Contextual,Contextual
547,person,What was {person}'s religious affiliation?,Rosalind Franklin,Q: What was Rosalind Franklin's religious affiliation?,A: The religious affiliation of Rosalind Franklin was,Jewish,3.5295586585998535,,Islam,6381.59326171875,Islam,1.0628656148910522,1805.2760009765625,1.0628656148910522,0.10498046875,0.02978515625,Contextual,Contextual
548,person,What was {person}'s religious affiliation?,Shirin Ebadi,Q: What was Shirin Ebadi's religious affiliation?,A: The religious affiliation of Shirin Ebadi was,Shia Islam,1.6996537446975708,,Catholicism,354.9928894042969,Catholicism,1.073842167854309,27.366313934326172,1.073842167854309,0.10107421875,0.028564453125,Contextual,Contextual
549,person,What was {person}'s religious affiliation?,Simon Bolivar,Q: What was Simon Bolivar's religious affiliation?,A: The religious affiliation of Simon Bolivar was,Roman Catholicism,2.063533067703247,,Methodist,1575.9993896484375,Methodist,1.0398266315460205,55.22503662109375,1.0398266315460205,0.11279296875,0.029541015625,Contextual,Contextual
550,person,What was {person}'s religious affiliation?,Srinivasa Ramanujan,Q: What was Srinivasa Ramanujan's religious affiliation?,A: The religious affiliation of Srinivasa Ramanujan was,Hinduism,1.5074620246887207,,Anglican,213.0160675048828,Anglican,1.0143746137619019,86.91963958740234,1.0143746137619019,0.08349609375,0.02490234375,Contextual,Contextual
551,person,What was {person}'s religious affiliation?,Stephen Hawking,Q: What was Stephen Hawking's religious affiliation?,A: The religious affiliation of Stephen Hawking was,Atheism,2.636122941970825,,Stoicism,154.02479553222656,Stoicism,1.1214487552642822,9.814629554748535,1.1214487552642822,0.10595703125,0.0294189453125,Contextual,Contextual
552,person,What was {person}'s religious affiliation?,Sun Yat-sen,Q: What was Sun Yat-sen's religious affiliation?,A: The religious affiliation of Sun Yat-sen was,Taoism,2.4640021324157715,,Anglican,70.70796203613281,Anglican,1.0403928756713867,374.9271545410156,1.0403928756713867,0.09521484375,0.0262451171875,Contextual,Contextual
553,person,What was {person}'s religious affiliation?,Virginia Woolf,Q: What was Virginia Woolf's religious affiliation?,A: The religious affiliation of Virginia Woolf was,Anglican,2.9417672157287598,,Methodist,1365.1732177734375,Methodist,1.0307930707931519,24.829612731933594,1.0307930707931519,0.11279296875,0.0294189453125,Contextual,Contextual
554,person,What was {person}'s religious affiliation?,Vladimir Lenin,Q: What was Vladimir Lenin's religious affiliation?,A: The religious affiliation of Vladimir Lenin was,Atheism,2.211420774459839,,Anglican,357.8751525878906,Anglican,1.017392873764038,106.49800109863281,1.017392873764038,0.11279296875,0.0306396484375,Contextual,Contextual
555,person,What was {person}'s religious affiliation?,Wangari Maathai,Q: What was Wangari Maathai's religious affiliation?,A: The religious affiliation of Wangari Maathai was,Christianity,3.9093687534332275,,Islam,956.5908813476562,Islam,1.032693862915039,324.46282958984375,1.032693862915039,0.10009765625,0.02685546875,Contextual,Contextual
556,person,What was {person}'s religious affiliation?,W.E.B. Du Bois,Q: What was W.E.B. Du Bois's religious affiliation?,A: The religious affiliation of W.E.B. Du Bois was,Unitarianism,1.7545751333236694,,Eastern Orthodox Christianity,29.036766052246094,Eastern Orthodox Christianity,1.0174800157546997,24.946460723876953,1.0174800157546997,0.083984375,0.025634765625,Contextual,Contextual
557,person,What was {person}'s religious affiliation?,William Shakespeare,Q: What was William Shakespeare's religious affiliation?,A: The religious affiliation of William Shakespeare was,a subject of much debate and speculation among scholars for many years,2.2606329917907715,,Greek polytheism,117.70930480957031,Greek polytheism,1.0521804094314575,4.288906097412109,1.0521804094314575,0.10107421875,0.0299072265625,Contextual,Contextual
558,person,What was {person}'s religious affiliation?,Wu Zetian,Q: What was Wu Zetian's religious affiliation?,A: The religious affiliation of Wu Zetian was,Buddhism,1.706589937210083,,Christianity,3085.587646484375,Christianity,1.2071630954742432,12.978224754333496,1.2071630954742432,0.10595703125,0.0289306640625,Contextual,Contextual
559,person,What was {person}'s religious affiliation?,Yuri Gagarin,Q: What was Yuri Gagarin's religious affiliation?,A: The religious affiliation of Yuri Gagarin was,Russian Orthodox,2.6637978553771973,,Deism,256.7967529296875,Deism,1.0252416133880615,37.9775276184082,1.0252416133880615,0.10107421875,0.0291748046875,Contextual,Contextual
560,person,What was {person}'s religious affiliation?,Amelia Earhart,Q: What was Amelia Earhart's religious affiliation?,A: The religious affiliation of Amelia Earhart was,"not well-documented, but it is believed that she was a Christian",2.0646753311157227,,not explicitly stated in the available sources,3.9708309173583984,not explicitly stated in the available sources,1.056753158569336,3.7792465686798096,1.056753158569336,0.0859375,0.029541015625,Contextual,Contextual
561,person,What was {person}'s religious affiliation?,Galileo Galilei,Q: What was Galileo Galilei's religious affiliation?,A: The religious affiliation of Galileo Galilei was,Catholicism,2.5342442989349365,,Christianity,80.16865539550781,Christianity,1.0374354124069214,15.918180465698242,1.0374354124069214,0.10009765625,0.027099609375,Contextual,Contextual
562,person,What was {person}'s religious affiliation?,Genghis Khan,Q: What was Genghis Khan's religious affiliation?,A: The religious affiliation of Genghis Khan was,"Buddhism, Shamanism, and Tengrism",2.0652220249176025,,Anglican,1077.8489990234375,Anglican,1.1742576360702515,3.903710126876831,1.1742576360702515,0.1005859375,0.02783203125,Contextual,Contextual
563,person,What was {person}'s religious affiliation?,Joan of Arc,Q: What was Joan of Arc's religious affiliation?,A: The religious affiliation of Joan of Arc was,Catholicism,2.0834105014801025,,Anglican,86.13404083251953,Anglican,1.0407878160476685,33.42498016357422,1.0407878160476685,0.10595703125,0.0294189453125,Contextual,Contextual
564,person,What was {person}'s religious affiliation?,Lise Meitner,Q: What was Lise Meitner's religious affiliation?,A: The religious affiliation of Lise Meitner was,Jewish,4.049881458282471,,Catholicism,10.290826797485352,Catholicism,1.0507416725158691,500.75408935546875,1.0507416725158691,0.09521484375,0.0281982421875,Contextual,Contextual
565,person,What was {person}'s religious affiliation?,Marcus Aurelius,Q: What was Marcus Aurelius's religious affiliation?,A: The religious affiliation of Marcus Aurelius was,Stoicism,1.2186923027038574,,Catholicism,331.4203796386719,Catholicism,1.0749790668487549,31.505096435546875,1.0749790668487549,0.10546875,0.029052734375,Contextual,Contextual
566,person,What was {person}'s religious affiliation?,Maya Angelou,Q: What was Maya Angelou's religious affiliation?,A: The religious affiliation of Maya Angelou was,Christianity,5.144974708557129,,a subject of much debate and speculation among scholars for many years,9.564311027526855,a subject of much debate and speculation among scholars for many years,1.145081877708435,14.107028007507324,1.145081877708435,0.07080078125,0.0286865234375,Contextual,Contextual
